"LOCATION_ID","SAMPLE_DATE","DATA_PROVIDER","WATER COLUMN - BS","WATER COLUMN - OW","WATER COLUMN - SD"
"0104JAV0152_C",2014-05-27,"CSL",NA,2,2
"0104JAV0152_C",2014-06-22,"CSL",NA,2,2
"0104JAV0152_C",2014-07-09,"CSL",NA,2,2
"0104JAV0152_C",2014-07-25,"CSL",NA,2,2
"0104JAV0152_C",2014-08-11,"CSL",NA,2,2
"0104JAV0152_C",2014-09-07,"CSL",NA,2,2
"0104JAV0152_C",2014-09-17,"CSL",NA,2,2
"0104JAV0152_C",2015-06-07,"CSL",NA,2,2
"0104JAV0152_C",2015-06-21,"CSL",NA,2,2
"0104JAV0152_C",2015-07-12,"CSL",NA,2,2
"0104JAV0152_C",2015-07-26,"CSL",NA,2,2
"0104JAV0152_C",2015-08-09,"CSL",NA,2,2
"0104JAV0152_C",2015-08-23,"CSL",NA,2,2
"0104JAV0152_C",2015-09-13,"CSL",NA,2,2
"0104JAV0152_C",2015-09-26,"CSL",NA,2,2
"0104JAV0152_C",2016-06-19,"CSL",NA,2,2
"0104JAV0152_C",2016-07-05,"CSL",NA,2,2
"0104JAV0152_C",2016-07-18,"CSL",NA,2,2
"0104JAV0152_C",2016-08-08,"CSL",NA,2,2
"0104JAV0152_C",2016-08-21,"CSL",NA,2,2
"0104JAV0152_C",2016-08-28,"CSL",NA,2,2
"0104JAV0152_C",2016-09-06,"CSL",NA,2,2
"0104JAV0152_C",2017-05-29,"CSL",NA,2,2
"0104JAV0152_C",2017-06-11,"CSL",NA,2,2
"0104JAV0152_C",2017-07-04,"CSL",NA,2,2
"0104JAV0152_C",2017-07-23,"CSL",NA,2,2
"0104JAV0152_C",2017-08-06,"CSL",NA,2,2
"0104JAV0152_C",2017-08-21,"CSL",NA,2,2
"0104JAV0152_C",2017-09-11,"CSL",NA,2,2
"0104JAV0152_C",2017-10-01,"CSL",NA,2,2
"0104JAV0152_C",2018-05-28,"CSL",NA,2,2
"0104JAV0152_C",2018-06-14,"CSL",NA,2,2
"0104JAV0152_C",2018-06-17,"CSL",NA,1,NA
"0104JAV0152_C",2018-07-08,"CSL",NA,1,NA
"0104JAV0152_C",2018-07-09,"CSL",NA,2,2
"0104JAV0152_C",2018-07-31,"CSL",NA,2,2
"0104JAV0152_C",2018-08-12,"CSL",NA,2,2
"0104JAV0152_C",2018-09-04,"CSL",NA,2,2
"0104JAV0152_C",2018-09-16,"CSL",NA,2,2
"0104JAV0152_C",2018-09-30,"CSL",NA,2,2
"0104LIM0130_C",2014-06-15,"CSL",NA,2,2
"0104LIM0130_C",2014-06-29,"CSL",NA,3,3
"0104LIM0130_C",2014-07-13,"CSL",NA,2,2
"0104LIM0130_C",2014-07-26,"CSL",NA,2,2
"0104LIM0130_C",2014-08-10,"CSL",NA,2,2
"0104LIM0130_C",2014-08-23,"CSL",NA,2,2
"0104LIM0130_C",2014-09-06,"CSL",NA,2,2
"0104LIM0130_C",2014-09-26,"CSL",NA,2,2
"0104LIM0130_C",2016-06-04,"CSL",NA,1,NA
"0104LIM0130_C",2016-06-18,"CSL",NA,1,NA
"0104LIM0130_C",2016-07-02,"CSL",NA,1,NA
"0104LIM0130_C",2016-07-17,"CSL",NA,2,2
"0104LIM0130_C",2016-07-30,"CSL",NA,1,NA
"0104LIM0130_C",2016-08-20,"CSL",NA,1,NA
"0104LIM0130_C",2016-09-05,"CSL",NA,1,NA
"0104LIM0130_C",2016-09-16,"CSL",NA,1,NA
"0104LIM0130_C",2017-06-17,"CSL",NA,2,2
"0104LIM0130_C",2017-07-09,"CSL",NA,2,2
"0104LIM0130_C",2017-07-21,"CSL",NA,2,2
"0104LIM0130_C",2017-08-06,"CSL",NA,2,2
"0104LIM0130_C",2017-08-18,"CSL",NA,2,2
"0104LIM0130_C",2017-09-01,"CSL",NA,2,2
"0104LIM0130_C",2017-09-18,"CSL",NA,2,2
"0104LIM0130_C",2017-10-01,"CSL",NA,2,2
"0104LIM0130_C",2018-05-25,"CSL",NA,2,2
"0104LIM0130_C",2018-06-05,"CSL",NA,2,2
"0104LIM0130_C",2018-06-08,"CSL",NA,1,NA
"0104LIM0130_C",2018-06-22,"CSL",NA,2,2
"0104LIM0130_C",2018-07-08,"CSL",NA,2,2
"0104LIM0130_C",2018-07-21,"CSL",NA,2,2
"0104LIM0130_C",2018-08-05,"CSL",NA,2,2
"0104LIM0130_C",2018-08-19,"CSL",NA,2,2
"0104LIM0130_C",2018-09-02,"CSL",NA,2,2
"0201CUB0115_C",2014-07-08,"CSL",3,3,3
"0201CUB0115_C",2014-07-21,"CSL",3,3,3
"0201CUB0115_C",2014-08-06,"CSL",3,3,3
"0201CUB0115_C",2014-08-19,"CSL",3,3,3
"0201CUB0115_C",2014-09-03,"CSL",3,3,3
"0201CUB0115_C",2014-09-16,"CSL",3,3,3
"0201CUB0115_C",2014-09-30,"CSL",3,3,3
"0201CUB0115_C",2014-10-14,"CSL",3,3,3
"0201CUB0115_C",2015-06-23,"CSL",3,3,3
"0201CUB0115_C",2015-07-08,"CSL",3,3,3
"0201CUB0115_C",2015-07-22,"CSL",3,3,3
"0201CUB0115_C",2015-08-05,"CSL",3,3,3
"0201CUB0115_C",2015-08-18,"CSL",3,3,3
"0201CUB0115_C",2015-09-02,"CSL",3,3,3
"0201CUB0115_C",2015-09-15,"CSL",3,3,3
"0201CUB0115_C",2016-06-21,"CSL",3,3,3
"0201CUB0115_C",2016-07-05,"CSL",3,3,3
"0201CUB0115_C",2016-07-19,"CSL",3,3,3
"0201CUB0115_C",2016-08-02,"CSL",3,3,3
"0201CUB0115_C",2016-08-16,"CSL",3,3,3
"0201CUB0115_C",2016-08-30,"CSL",3,3,3
"0201CUB0115_C",2016-09-13,"CSL",3,3,3
"0201CUB0115_C",2016-09-27,"CSL",3,3,3
"0201CUB0115_C",2017-06-13,"CSL",3,3,3
"0201CUB0115_C",2017-07-11,"CSL",3,3,3
"0201CUB0115_C",2017-07-25,"CSL",3,3,3
"0201CUB0115_C",2017-08-08,"CSL",3,3,3
"0201CUB0115_C",2017-08-15,"CSL",3,3,3
"0201CUB0115_C",2017-08-22,"CSL",3,3,3
"0201CUB0115_C",2017-09-06,"CSL",3,3,3
"0201CUB0115_C",2017-09-19,"CSL",3,3,3
"0201CUB0115_C",2018-06-13,"CSL",3,3,3
"0201CUB0115_C",2018-06-27,"CSL",NA,2,2
"0201CUB0115_C",2018-06-28,"CSL",2,2,NA
"0201CUB0115_C",2018-07-10,"CSL",3,3,3
"0201CUB0115_C",2018-07-24,"CSL",3,3,3
"0201CUB0115_C",2018-08-07,"CSL",3,3,3
"0201CUB0115_C",2018-08-21,"CSL",3,3,3
"0201CUB0115_C",2018-09-04,"CSL",3,3,3
"0201CUB0115_C",2018-09-18,"CSL",3,3,3
"0202CHA0122_C",2016-06-04,"CSL",1,NA,NA
"0202CHA0122_C",2016-06-26,"CSL",1,NA,NA
"0202CHA0122_C",2016-07-10,"CSL",1,NA,NA
"0202CHA0122_C",2016-07-24,"CSL",1,NA,NA
"0202CHA0122_C",2016-08-07,"CSL",1,NA,NA
"0202CHA0122_C",2016-08-20,"CSL",1,NA,NA
"0202CHA0122_C",2016-09-04,"CSL",1,NA,NA
"0202CHA0122_C",2016-09-25,"CSL",1,NA,NA
"0202CHA0122_CHAN",2016-06-05,"CSL",NA,2,2
"0202CHA0122_NCSL",2014-06-01,"CSL",3,3,3
"0202CHA0122_NCSL",2014-06-22,"CSL",NA,2,2
"0202CHA0122_NCSL",2014-07-06,"CSL",3,3,3
"0202CHA0122_NCSL",2014-07-20,"CSL",3,3,3
"0202CHA0122_NCSL",2014-08-03,"CSL",3,3,3
"0202CHA0122_NCSL",2014-08-17,"CSL",3,3,3
"0202CHA0122_NCSL",2014-09-01,"CSL",3,3,3
"0202CHA0122_NCSL",2014-09-28,"CSL",3,3,3
"0202CHA0122_NCSL",2015-06-07,"CSL",3,3,3
"0202CHA0122_NCSL",2015-06-29,"CSL",3,3,3
"0202CHA0122_NCSL",2015-07-12,"CSL",3,3,3
"0202CHA0122_NCSL",2015-07-26,"CSL",3,3,3
"0202CHA0122_NCSL",2015-08-09,"CSL",3,3,3
"0202CHA0122_NCSL",2015-08-23,"CSL",3,3,3
"0202CHA0122_NCSL",2015-09-07,"CSL",3,3,3
"0202CHA0122_NCSL",2015-09-27,"CSL",3,3,3
"0202CHA0122_NCSL",2016-06-04,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-06-26,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-07-10,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-07-24,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-08-07,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-08-20,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-09-04,"CSL",NA,2,2
"0202CHA0122_NCSL",2016-09-25,"CSL",NA,2,2
"0202CHA0122_NCSL",2017-06-11,"CSL",3,3,3
"0202CHA0122_NCSL",2017-06-25,"CSL",3,3,3
"0202CHA0122_NCSL",2017-07-09,"CSL",3,3,3
"0202CHA0122_NCSL",2017-07-23,"CSL",3,3,3
"0202CHA0122_NCSL",2017-08-06,"CSL",3,3,3
"0202CHA0122_NCSL",2017-08-20,"CSL",3,3,3
"0202CHA0122_NCSL",2017-09-04,"CSL",3,3,3
"0202CHA0122_NCSL",2017-09-17,"CSL",3,3,3
"0202CHA0122_NCSL",2018-06-17,"CSL",3,3,3
"0202CHA0122_NCSL",2018-07-01,"CSL",3,3,3
"0202CHA0122_NCSL",2018-07-15,"CSL",3,3,3
"0202CHA0122_NCSL",2018-07-29,"CSL",3,3,3
"0202CHA0122_NCSL",2018-08-08,"CSL",3,3,3
"0202CHA0122_NCSL",2018-08-19,"CSL",3,3,3
"0202CHA0122_NCSL",2018-09-03,"CSL",3,3,3
"0202CHA0122_NCSL",2018-09-30,"CSL",3,3,3
"0202CHA0122_SCSL",2014-06-01,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-06-22,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-07-06,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-07-20,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-08-03,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-08-17,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-09-01,"CSL",NA,1,NA
"0202CHA0122_SCSL",2014-09-28,"CSL",NA,1,NA
"0202CHA0122_SCSL",2015-06-07,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-06-28,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-07-12,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-07-26,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-08-08,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-08-23,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-09-07,"CSL",NA,2,2
"0202CHA0122_SCSL",2015-09-27,"CSL",NA,2,2
"0202CHA0122_SCSL",2016-06-26,"CSL",NA,2,2
"0202CHA0122_SCSL",2016-07-10,"CSL",NA,1,NA
"0202CHA0122_SCSL",2016-07-24,"CSL",NA,2,2
"0202CHA0122_SCSL",2016-08-07,"CSL",NA,2,2
"0202CHA0122_SCSL",2016-08-21,"CSL",NA,2,2
"0202CHA0122_SCSL",2016-09-04,"CSL",NA,2,2
"0202CHA0122_SCSL",2016-09-25,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-06-11,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-06-25,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-07-09,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-07-23,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-08-06,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-08-19,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-09-04,"CSL",NA,2,2
"0202CHA0122_SCSL",2017-09-17,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-06-17,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-07-01,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-07-14,"CSL",NA,1,NA
"0202CHA0122_SCSL",2018-07-15,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-07-29,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-08-08,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-08-19,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-09-03,"CSL",NA,2,2
"0202CHA0122_SCSL",2018-09-29,"CSL",NA,1,NA
"0202CHA0122_SCSL",2018-09-30,"CSL",NA,2,2
"0202FIN0153_C",2015-06-23,"CSL",3,3,3
"0202FIN0153_C",2015-07-09,"CSL",3,3,3
"0202FIN0153_C",2015-07-21,"CSL",3,3,3
"0202FIN0153_C",2015-08-11,"CSL",3,3,3
"0202FIN0153_C",2015-09-04,"CSL",3,3,3
"0202FIN0153_C",2015-09-16,"CSL",3,3,3
"0202FIN0153_C",2018-06-20,"CSL",NA,2,2
"0202FIN0153_C",2018-07-03,"CSL",NA,1,NA
"0202FIN0153_C",2018-07-24,"CSL",NA,2,2
"0202FIN0153_C",2018-08-15,"CSL",NA,2,2
"0202FIN0153_C",2018-08-31,"CSL",NA,2,2
"0202FIN0153_C",2018-09-23,"CSL",NA,1,NA
"0302LAC0132_C",2017-05-29,"CSL",3,3,3
"0302LAC0132_C",2017-06-10,"CSL",3,3,3
"0302LAC0132_C",2017-06-24,"CSL",3,3,3
"0302LAC0132_C",2017-07-08,"CSL",3,3,3
"0302LAC0132_C",2017-07-22,"CSL",3,3,3
"0302LAC0132_C",2017-08-06,"CSL",3,3,3
"0302LAC0132_C",2017-08-20,"CSL",3,3,3
"0302LAC0132_C",2017-09-05,"CSL",3,3,3
"0302LAC0132_C",2018-06-10,"CSL",3,3,3
"0302LAC0132_C",2018-06-24,"CSL",3,3,3
"0302LAC0132_C",2018-07-08,"CSL",3,3,3
"0302LAC0132_C",2018-07-22,"CSL",3,3,3
"0302LAC0132_C",2018-08-04,"CSL",3,3,3
"0302LAC0132_C",2018-08-19,"CSL",3,3,3
"0302LAC0132_C",2018-09-04,"CSL",3,3,3
"0302LAC0132_C",2018-09-22,"CSL",3,3,3
"0302SOD0096_C",2014-06-01,"CSL",3,3,3
"0302SOD0096_C",2014-06-16,"CSL",3,3,3
"0302SOD0096_C",2014-06-30,"CSL",3,3,3
"0302SOD0096_C",2014-07-14,"CSL",3,3,3
"0302SOD0096_C",2014-08-04,"CSL",3,3,3
"0302SOD0096_C",2014-08-25,"CSL",3,3,3
"0302SOD0096_C",2014-08-27,"CSL",NA,1,NA
"0302SOD0096_C",2014-09-09,"CSL",3,3,3
"0302SOD0096_C",2014-09-16,"CSL",3,3,3
"0302SOD0096_C",2015-06-09,"CSL",3,3,3
"0302SOD0096_C",2015-06-22,"CSL",3,3,3
"0302SOD0096_C",2015-07-06,"CSL",3,3,3
"0302SOD0096_C",2015-07-20,"CSL",3,3,3
"0302SOD0096_C",2015-08-17,"CSL",3,3,3
"0302SOD0096_C",2015-09-07,"CSL",3,3,3
"0302SOD0096_C",2015-09-21,"CSL",3,3,3
"0302SOD0096_C",2016-07-06,"CSL",3,3,3
"0302SOD0096_C",2016-07-16,"CSL",3,3,3
"0302SOD0096_C",2016-07-26,"CSL",3,3,3
"0302SOD0096_C",2016-08-02,"CSL",3,3,3
"0302SOD0096_C",2016-08-24,"CSL",3,3,3
"0302SOD0096_C",2016-09-13,"CSL",3,3,3
"0302SOD0096_C",2016-09-28,"CSL",3,3,3
"0302SOD0096_C",2017-07-19,"CSL",3,3,3
"0302SOD0096_C",2017-07-26,"CSL",3,3,3
"0302SOD0096_C",2017-08-08,"CSL",3,3,3
"0302SOD0096_C",2017-08-21,"CSL",3,3,3
"0302SOD0096_C",2017-09-11,"CSL",3,3,3
"0302SOD0096_C",2017-09-19,"CSL",3,3,3
"0302SOD0096_C",2017-09-26,"CSL",3,3,3
"0302SOD0096_C",2018-06-12,"CSL",1,NA,NA
"0302SOD0096_C",2018-07-02,"CSL",1,NA,NA
"0302SOD0096_C",2018-07-10,"CSL",1,NA,NA
"0302SOD0096_C",2018-07-23,"CSL",1,NA,NA
"0302SOD0096_C",2018-08-06,"CSL",1,NA,NA
"0302SOD0096_C",2018-08-20,"CSL",1,NA,NA
"0302SOD0096_C",2018-09-03,"CSL",1,NA,NA
"0302SOD0096_C",2018-09-16,"CSL",1,NA,NA
"0302SOD0096_CSL",2018-06-12,"CSL",NA,2,2
"0302SOD0096_CSL",2018-07-02,"CSL",NA,2,2
"0302SOD0096_CSL",2018-07-10,"CSL",NA,2,2
"0302SOD0096_CSL",2018-07-23,"CSL",NA,2,2
"0302SOD0096_CSL",2018-08-06,"CSL",NA,2,2
"0302SOD0096_CSL",2018-08-20,"CSL",NA,2,2
"0302SOD0096_CSL",2018-09-03,"CSL",NA,2,2
"0302SOD0096_CSL",2018-09-16,"CSL",NA,2,2
"0303HYD0391_C",2014-06-23,"CSL",NA,2,2
"0303HYD0391_C",2014-07-06,"CSL",NA,2,2
"0303HYD0391_C",2014-07-20,"CSL",NA,2,2
"0303HYD0391_C",2014-08-04,"CSL",NA,2,2
"0303HYD0391_C",2014-08-18,"CSL",NA,2,2
"0303HYD0391_C",2014-09-01,"CSL",NA,2,2
"0303HYD0391_C",2014-09-15,"CSL",NA,2,2
"0303HYD0391_C",2014-10-14,"CSL",NA,2,2
"0303LOR0009_C",2015-07-05,"CSL",NA,2,2
"0303LOR0009_C",2015-07-20,"CSL",NA,2,2
"0303LOR0009_C",2015-08-02,"CSL",NA,2,2
"0303LOR0009_C",2015-08-17,"CSL",NA,2,2
"0303LOR0009_C",2015-08-30,"CSL",NA,2,2
"0303LOR0009_C",2015-09-13,"CSL",NA,2,2
"0303LOR0009_C",2015-09-28,"CSL",NA,2,2
"0303LOR0009_C",2015-10-05,"CSL",NA,2,2
"0303LOR0009_C",2016-06-10,"CSL",NA,2,2
"0303LOR0009_C",2016-06-26,"CSL",NA,1,NA
"0303LOR0009_C",2016-07-10,"CSL",NA,1,NA
"0303LOR0009_C",2016-07-30,"CSL",NA,1,NA
"0303LOR0009_C",2016-08-14,"CSL",NA,1,NA
"0303LOR0009_C",2016-08-26,"CSL",NA,2,2
"0303LOR0009_C",2016-09-09,"CSL",NA,1,NA
"0303LOR0009_C",2016-09-27,"CSL",NA,1,NA
"0303LOR0009_C",2017-06-02,"CSL",NA,2,2
"0303LOR0009_C",2017-06-15,"CSL",NA,2,2
"0303LOR0009_C",2017-06-29,"CSL",NA,1,NA
"0303LOR0009_C",2017-07-12,"CSL",NA,2,2
"0303LOR0009_C",2017-07-26,"CSL",NA,2,2
"0303LOR0009_C",2017-08-10,"CSL",NA,2,2
"0303LOR0009_C",2017-08-28,"CSL",NA,2,2
"0303LOR0009_C",2017-09-11,"CSL",NA,2,2
"0303LOR0009_C",2018-05-29,"CSL",NA,2,2
"0303LOR0009_C",2018-06-11,"CSL",NA,2,2
"0303LOR0009_C",2018-06-25,"CSL",NA,3,3
"0303LOR0009_C",2018-07-09,"CSL",NA,2,2
"0303LOR0009_C",2018-07-23,"CSL",NA,2,2
"0303LOR0009_C",2018-08-06,"CSL",NA,2,2
"0303LOR0009_C",2018-08-19,"CSL",NA,2,2
"0303LOR0009_C",2018-09-04,"CSL",NA,2,2
"0402CAN0043_CSL1",2017-06-15,"CSL",3,3,3
"0402CAN0043_CSL1",2017-06-28,"CSL",3,3,3
"0402CAN0043_CSL1",2017-07-13,"CSL",3,3,3
"0402CAN0043_CSL1",2017-07-26,"CSL",3,3,3
"0402CAN0043_CSL1",2017-08-01,"CSL",4,4,4
"0402CAN0043_CSL1",2017-08-16,"CSL",3,3,3
"0402CAN0043_CSL1",2017-09-28,"CSL",3,3,3
"0402CAN0043_CSL1",2018-07-17,"CSL",3,3,3
"0402CAN0043_CSL1",2018-07-31,"CSL",3,3,3
"0402CAN0043_CSL1",2018-08-31,"CSL",3,3,3
"0402CAN0043_CSL1",2018-09-14,"CSL",3,3,3
"0402CAN0043_CSL1",2018-09-26,"CSL",3,3,3
"0402CAN0043_CSL1",2018-10-09,"CSL",3,3,3
"0402CON0067_C",2017-09-13,"CSL",NA,1,NA
"0402CON0067_CSL1",2017-06-21,"CSL",3,3,3
"0402CON0067_CSL1",2017-07-05,"CSL",3,3,3
"0402CON0067_CSL1",2017-07-19,"CSL",3,3,3
"0402CON0067_CSL1",2017-08-02,"CSL",3,3,3
"0402CON0067_CSL1",2017-08-16,"CSL",3,3,3
"0402CON0067_CSL1",2017-08-30,"CSL",3,3,3
"0402CON0067_CSL1",2017-09-13,"CSL",3,3,3
"0402CON0067_CSL1",2017-09-27,"CSL",3,3,3
"0402CON0067_CSL1",2018-06-25,"CSL",3,3,3
"0402CON0067_CSL1",2018-07-09,"CSL",3,3,3
"0402CON0067_CSL1",2018-07-10,"CSL",NA,1,NA
"0402CON0067_CSL1",2018-07-23,"CSL",3,3,3
"0402CON0067_CSL1",2018-08-06,"CSL",3,3,3
"0402CON0067_CSL1",2018-08-20,"CSL",3,3,3
"0402CON0067_CSL1",2018-09-03,"CSL",3,3,3
"0402CON0067_CSL1",2018-09-18,"CSL",3,3,3
"0402CON0067_CSL1",2018-09-30,"CSL",3,3,3
"0402CON0067_CSL2",2017-06-21,"CSL",3,3,3
"0402CON0067_CSL2",2017-07-05,"CSL",3,3,3
"0402CON0067_CSL2",2017-07-19,"CSL",3,3,3
"0402CON0067_CSL2",2017-08-02,"CSL",3,3,3
"0402CON0067_CSL2",2017-08-16,"CSL",3,3,3
"0402CON0067_CSL2",2017-08-30,"CSL",3,3,3
"0402CON0067_CSL2",2017-09-13,"CSL",3,3,3
"0402CON0067_CSL2",2017-09-27,"CSL",3,3,3
"0402CON0067_CSL2",2018-06-25,"CSL",3,3,3
"0402CON0067_CSL2",2018-07-09,"CSL",3,3,3
"0402CON0067_CSL2",2018-07-23,"CSL",3,3,3
"0402CON0067_CSL2",2018-08-06,"CSL",3,3,3
"0402CON0067_CSL2",2018-08-20,"CSL",3,3,3
"0402CON0067_CSL2",2018-09-03,"CSL",3,3,3
"0402CON0067_CSL2",2018-09-18,"CSL",3,3,3
"0402CON0067_CSL2",2018-09-30,"CSL",3,3,3
"0402HEM0044_CSL1",2017-06-14,"CSL",3,3,3
"0402HEM0044_CSL1",2017-06-28,"CSL",3,3,3
"0402HEM0044_CSL1",2017-07-11,"CSL",3,3,3
"0402HEM0044_CSL1",2017-07-26,"CSL",3,3,3
"0402HEM0044_CSL1",2017-08-01,"CSL",4,4,4
"0402HEM0044_CSL1",2017-08-28,"CSL",3,3,3
"0402HEM0044_CSL1",2017-09-12,"CSL",3,3,3
"0402HEM0044_CSL1",2017-09-27,"CSL",3,3,3
"0402HEM0044_CSL1",2018-07-18,"CSL",3,3,3
"0402HEM0044_CSL1",2018-07-31,"CSL",3,3,3
"0402HEM0044_CSL1",2018-08-27,"CSL",3,3,3
"0402HEM0044_CSL1",2018-09-13,"CSL",3,3,3
"0402HEM0044_CSL1",2018-09-26,"CSL",3,3,3
"0402HEM0044_CSL1",2018-10-03,"CSL",3,3,3
"0402HEM0044_CSL1",2018-10-09,"CSL",3,3,3
"0402HEM0044_CSL2",2017-06-14,"CSL",3,3,3
"0402HEM0044_CSL2",2017-06-28,"CSL",3,3,3
"0402HEM0044_CSL2",2017-07-11,"CSL",3,3,3
"0402HEM0044_CSL2",2017-07-26,"CSL",3,3,3
"0402HEM0044_CSL2",2017-08-02,"CSL",3,3,3
"0402HEM0044_CSL2",2017-08-16,"CSL",3,3,3
"0402HEM0044_CSL2",2017-09-12,"CSL",3,3,3
"0402HEM0044_CSL2",2017-09-27,"CSL",3,3,3
"0402HEM0044_CSL2",2018-07-18,"CSL",3,3,3
"0402HEM0044_CSL2",2018-07-31,"CSL",3,3,3
"0402HEM0044_CSL2",2018-08-27,"CSL",3,3,3
"0402HEM0044_CSL2",2018-09-13,"CSL",3,3,3
"0402HEM0044_CSL2",2018-09-26,"CSL",4,4,4
"0402HEM0044_CSL2",2018-10-03,"CSL",3,3,3
"0402HEM0044_CSL2",2018-10-09,"CSL",3,3,3
"0402HEM0044_CSL3",2017-06-14,"CSL",3,3,3
"0402HEM0044_CSL3",2017-06-28,"CSL",3,3,3
"0402HEM0044_CSL3",2017-07-11,"CSL",3,3,3
"0402HEM0044_CSL3",2017-07-26,"CSL",3,3,3
"0402HEM0044_CSL3",2017-08-02,"CSL",3,3,3
"0402HEM0044_CSL3",2017-08-16,"CSL",3,3,3
"0402HEM0044_CSL3",2017-09-12,"CSL",3,3,3
"0402HEM0044_CSL3",2017-09-27,"CSL",3,3,3
"0402HEM0044_CSL3",2018-07-18,"CSL",3,3,3
"0402HEM0044_CSL3",2018-07-31,"CSL",3,3,3
"0402HEM0044_CSL3",2018-08-27,"CSL",3,3,3
"0402HEM0044_CSL3",2018-09-13,"CSL",3,3,3
"0402HEM0044_CSL3",2018-09-26,"CSL",4,4,4
"0402HEM0044_CSL3",2018-10-03,"CSL",3,3,3
"0402HEM0044_CSL3",2018-10-09,"CSL",3,3,3
"0402HON0057_3201",2018-07-02,"CSL",NA,1,NA
"0402HON0057_3201",2018-07-16,"CSL",NA,1,NA
"0402HON0057_3202",2017-06-26,"CSL",1,NA,NA
"0402HON0057_C",2017-09-12,"CSL",NA,1,NA
"0402HON0057_CSL1",2017-06-12,"CSL",3,3,3
"0402HON0057_CSL1",2017-06-26,"CSL",3,3,3
"0402HON0057_CSL1",2017-07-10,"CSL",3,3,3
"0402HON0057_CSL1",2017-07-24,"CSL",3,3,3
"0402HON0057_CSL1",2017-08-14,"CSL",3,3,3
"0402HON0057_CSL1",2017-08-28,"CSL",3,3,3
"0402HON0057_CSL1",2017-09-12,"CSL",3,3,3
"0402HON0057_CSL1",2017-09-25,"CSL",3,3,3
"0402HON0057_CSL1",2018-06-11,"CSL",3,3,3
"0402HON0057_CSL1",2018-06-25,"CSL",3,3,3
"0402HON0057_CSL1",2018-07-09,"CSL",3,3,3
"0402HON0057_CSL1",2018-07-23,"CSL",3,3,3
"0402HON0057_CSL1",2018-08-13,"CSL",2,2,NA
"0402HON0057_CSL1",2018-08-15,"CSL",3,3,3
"0402HON0057_CSL1",2018-08-27,"CSL",3,3,3
"0402HON0057_CSL1",2018-09-11,"CSL",3,3,3
"0402HON0057_CSL1",2018-09-24,"CSL",3,3,3
"0402HON0057_CSL2",2017-06-12,"CSL",3,3,3
"0402HON0057_CSL2",2017-06-26,"CSL",3,3,3
"0402HON0057_CSL2",2017-07-10,"CSL",3,3,3
"0402HON0057_CSL2",2017-07-24,"CSL",3,3,3
"0402HON0057_CSL2",2017-08-14,"CSL",3,3,3
"0402HON0057_CSL2",2017-08-28,"CSL",3,3,3
"0402HON0057_CSL2",2017-09-12,"CSL",3,3,3
"0402HON0057_CSL2",2017-09-25,"CSL",3,3,3
"0402HON0057_CSL2",2018-06-11,"CSL",3,3,3
"0402HON0057_CSL2",2018-06-25,"CSL",3,3,3
"0402HON0057_CSL2",2018-07-09,"CSL",3,3,3
"0402HON0057_CSL2",2018-07-23,"CSL",3,3,3
"0402HON0057_CSL2",2018-08-13,"CSL",2,2,NA
"0402HON0057_CSL2",2018-08-15,"CSL",NA,2,2
"0402HON0057_CSL2",2018-08-27,"CSL",3,3,3
"0402HON0057_CSL2",2018-09-11,"CSL",3,3,3
"0402HON0057_CSL2",2018-09-24,"CSL",3,3,3
"0403RUS0146_C",2016-06-17,"CSL",2,2,NA
"0403RUS0146_C",2016-07-01,"CSL",3,3,3
"0403RUS0146_C",2016-07-15,"CSL",3,3,3
"0403RUS0146_C",2016-07-29,"CSL",2,2,NA
